region,city,address,installplace,int_cards_support,sbercart,american_express,for_organizations,accepts_money,prints_onepass,access,comments,bank_code,bank_name,org_id,org_name,phone
г. Москва,г. Москва,"ул. Вешняковская,39б,стр. 1",Супермаркет ООО Глобус,да,нет,да,да,нет,да,в режиме работы организации,Ст. м. Выхино,99,Сбербанк России,6901,Лефортовское ОСБ,(495)7852632
г. Москва,г. Москва,"ул. Вилиса Лациса, 13, к. 1","Сбербанк России, Филиал № 1569/1166",да,да,да,да,нет,да,24 часа,Ст. м. Планерная,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)4968366
г. Москва,г. Москва,"ул. Вилиса Лациса,13,к. 1","Сбербанк России, Филиал № 1569/1166",да,нет,да,да,нет,да,24 часа,,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Вильнюсская,5","магазин ""Пятерочка""",да,нет,да,да,нет,да,в режиме работы организации,Ст. м. Ясенево,99,Сбербанк России,7813,Донское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Винницкая,1","Сбербанк России, Филиал № 7970/0421",да,нет,да,да,да,да,в режиме работы подразделения,,99,Сбербанк России,7970,Вернадское ОСБ,(499)2405647
г. Москва,г. Москва,"ул. Винокурова, 4, к. 1",магазин Билла,да,да,да,да,нет,да,в режиме работы организации,Ст. м. Академическая,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Вишневая, 8/16","Сбербанк России, Филиал № 1569/0827",да,да,да,да,нет,да,24 часа,,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)4917988
г. Москва,г. Москва,"ул. Вишневая,8/16","Сбербанк России, Филиал № 1569/0827",да,нет,да,да,нет,да,в режиме работы подразделения,,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Владимирская 1-я, 10д",Гостиница Луч,да,да,да,да,нет,да,в режиме работы организации,Ст. м. Шоссе Энтузиастов,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Владимирская 1-я,15",магазин Пятерочка,да,да,да,да,нет,да,в режиме работы организации,Ст. м. Перово,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Владимирская 2-я, 52, к. 2","Сбербанк России, Филиал № 6901/0856",да,да,да,да,нет,да,24 часа,Ст. м. Перово,99,Сбербанк России,6901,Лефортовское ОСБ,(495)3062017
г. Москва,г. Москва,"ул. Владимирская 2-я,52,к. 2","Сбербанк России, Филиал № 6901/0856",да,да,да,да,да,да,в режиме работы подразделения,Ст. м. Перово,99,Сбербанк России,6901,Лефортовское ОСБ,(495)3062017
г. Москва,г. Москва,"ул. Владимирская 2-я,59-39",магазин Билла,да,нет,да,да,нет,да,в режиме работы организации,Ст. м. Перово,99,Сбербанк России,6901,Лефортовское ОСБ,(495)7852632
г. Москва,г. Москва,"ул. Владимирская 3-я, 31/33","Сбербанк России, Филиал № 6901/1171",да,да,да,да,да,да,24 часа,,99,Сбербанк России,6901,Лефортовское ОСБ,(495)6725605
г. Москва,г. Москва,"ул. Владимирская 3-я, 31/33","Сбербанк России, Филиал № 6901/1171",да,да,да,да,нет,да,в режиме работы подразделения,,99,Сбербанк России,6901,Лефортовское ОСБ,(495)6725605
г. Москва,г. Москва,"ул. Владимирская 3-я,31/33","Сбербанк России, Филиал № 6901/1171",да,нет,да,да,да,да,в режиме работы подразделения,,99,Сбербанк России,6901,Лефортовское ОСБ,(495)3047378
г. Москва,г. Москва,"ул. Воздвиженка,10",Торгово-офисный центр Воздвиженка,да,нет,да,да,нет,да,в режиме работы организации,Ст. м. Арбатская,99,Сбербанк России,6901,Лефортовское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Воздвиженка,3/5",РГБ,да,нет,да,да,нет,да,в режиме работы организации,Ст. м. Боровицкая,99,Сбербанк России,7813,Донское ОСБ,(499)2385431
г. Москва,г. Москва,"ул. Воздвиженка,9","Сбербанк России, Филиал № 1569/1758",да,нет,да,да,да,да,24 часа,,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Воздвиженка,9","Сбербанк России, Филиал № 1569/1758",да,нет,да,да,да,да,24 часа,,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)5000005
г. Москва,г. Москва,"ул. Воздвиженка,9","Сбербанк России, Филиал № 1569/1758",да,нет,да,да,нет,да,24 часа,,99,Сбербанк России,1569,Краснопресненское ОСБ,(495)5000005
